id,oplocdistrict,industryphy,industryco,dom,enttype,enttypeitem,state,orgid,jobid,adbusign,townsign,regtype,empnum,compform,parnum,exenum,venind,enttypeminu,oploc,regcap,reccap,enttypegb,tfidif_opscope,gap_year,regcap_reccap,bucket_regcap,bucket_reccap,bucket_regcap_reccap,enttypegb_enttypeitem,industryphy_industryco,enttypegb_industryphy,industryphy_enttypeitem,industryco_enttypeitem,enttypegb_enttypeitem_industryphy_industryco,ANCHEYEAR,STATE,EMPNUM,EMPNUMSIGN,BUSSTNAME,COLGRANUM,RETSOLNUM,DISPERNUM,UNENUM,COLEMPLNUM,RETEMPLNUM,DISEMPLNUM,UNEEMPLNUM,WEBSITSIGN,FORINVESTSIGN,STOCKTRANSIGN,PUBSTATE,TAX_CATEGORIES,TAX_ITEMS,TAXATION_BASIS,TAX_RATE,DEDUCTION,TAX_AMOUNT,gap_day,income,bucket_TAX_AMOUNT,bgxmdm,positive_negtive,legal_judgment_num,brand_num,patent_num,label
59b38c56de3836831023f69694c8c265995358ec8cfc52b1,340202,0,7590,4524,1100,1150,6,3.40E+17,3.40E+17,0,0,1,5,-1,-1,-1,-1,1151,0,30,0,1151,3.630324437,98,30,2,0,3,0,11,0,0,25,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
d8071a739aa75a3b2a330c539bb486942c324646f0d9a240,340207,0,7519,4525,1100,1150,6,3.40E+17,3.40E+17,0,1,1,1000,-1,-1,-1,-1,1151,0,1100,-1,1151,2.785448932,50,1101,8,0,8,0,8,0,0,27,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb63863a66efed900db80600da981159650,340271,0,7320,4526,1100,1150,6,3.40E+17,4.00E+17,0,0,1,3,-1,-1,-1,-1,1151,0,300,-1,1151,2.834481885,98,301,5,0,6,0,33,0,0,48,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,0
216bd2aaf4d079240e8836ed67705dcdd60d5f1f37514543,340203,7,7810,4527,1100,1130,6,3.40E+17,4.00E+17,0,0,1,2,-1,2,-1,-1,-1,0,200,-1,1130,2.965079271,97,201,5,0,6,3,42,24,19,58,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb68595b2cdcd6543ce743234ffb47663d5,340202,0,7590,4528,1100,1150,6,3.40E+17,4.00E+17,0,0,1,2,-1,-1,-1,-1,1151,0,100,0,1151,3.040750319,50,100,4,0,4,0,11,0,0,25,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb6902852e6aa9f137ee367868ab2a0354d,340202,0,7519,4529,1100,1150,6,3.40E+17,4.00E+17,0,0,1,3,-1,-1,-1,-1,1151,0,500,-1,1151,2.705298912,50,501,6,0,6,0,8,0,0,27,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb68af0b3afca2ed10da4fe4f7f7657abd7,340202,3,7212,4531,1100,1150,6,3.40E+17,4.00E+17,0,1,1,3,-1,-1,-1,-1,1153,0,102,-1,1153,4.57067276,30,103,5,0,5,5,3,18,16,167,233,2018,2,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
216bd2aaf4d079240f1bf6d078ab0d99d556c7456285834b,340203,0,7516,4532,1100,1130,6,3.40E+17,4.00E+17,0,0,1,3,-1,-1,-1,-1,-1,0,10,-1,1130,2.979223392,97,11,0,0,1,3,85,7,7,142,148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
755db3b5c5f74eb434dd0c9f98e048a1e8893040026eb5fd,340223,1,8111,4533,9600,-1,6,3.40E+17,3.40E+17,0,1,1,3,1,-1,-1,3,-1,1102,16,-1,9600,2.489129593,98,17,1,0,2,1,7,1,1,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb6c55ea38cf445054150455ce47f747bda,340202,0,7492,4536,1100,1130,6,3.40E+17,4.00E+17,0,0,1,-1,-1,-1,-1,-1,-1,0,100,0,1130,2.46390591,50,100,4,0,4,3,22,7,7,120,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
47e3664e12f3ce74b3898484dd4dc44f27f71e67aeceadac,340222,2,8890,4537,1100,1130,6,3.40E+17,3.40E+17,0,0,1,5,-1,-1,-1,-1,-1,0,120,0,1130,3.475210575,99,120,5,0,5,3,26,4,4,38,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
516ab81418ed215d7f5091934265b2b35cf5d088ec9e92f7,340225,4,8394,4538,1100,1130,6,3.40E+17,3.40E+17,0,0,1,-1,-1,-1,-1,-1,-1,0,18,-1,1130,2.656737429,99,19,1,0,2,3,10,8,8,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,280.6,-1,-1,-1,-1,0
f000950527a6feb6cd58d7abbb90ea8e28bf8fd83ee5ea84,340200,3,7239,4539,5800,5810,6,3.40E+17,3.40E+17,0,0,4,-1,-1,-1,-1,-1,-1,0,-1,-1,5810,3.733340786,5,0,0,0,0,35,41,123,99,474,541,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112.3333333,-1,-1,-1,-1,1
f000950527a6feb61f82c7dbf0bfc454836adfd1134a4762,340202,2,9059,4540,1100,1150,6,3.40E+17,4.00E+17,0,0,1,2,-1,-1,-1,-1,1151,0,100,0,1151,2.941741471,98,100,4,0,4,0,24,2,2,32,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
beb4aaaa89e0a0ae321e29c7107574f24714ebe1e4a1e2c7,340202,1,8040,4544,9600,-1,6,3.40E+17,3.40E+17,0,0,1,12,1,-1,-1,3,-1,0,50,-1,9600,2.521189601,98,51,2,0,3,1,19,1,1,30,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb6dcc91824db0c002dd71c9d60f94fe07c,340202,1,8090,4545,1100,1150,6,3.40E+17,3.40E+17,0,1,1,-1,-1,-1,-1,-1,1151,0,566,0,1151,7.597278958,50,566,7,0,7,0,1,15,9,36,36,2017,2,5,2,0,1.333333333,0,0,0,0.666666667,0.333333333,0,1,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,-1,-1,-1,-1,0
beb4aaaa89e0a0ae6f9e7be8ff1085cf2de19f8cb6a4376d,340202,1,8051,4546,9600,-1,7,3.40E+17,3.40E+17,0,1,1,8,1,-1,-1,3,-1,1104,100,-1,9600,2.466498999,102,101,4,0,5,1,9,1,1,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
216bd2aaf4d0792428d30757c8ce37060a121fb9ba59b31a,340203,7,7840,4547,1100,1150,6,3.40E+17,4.00E+17,0,0,1,5,-1,-1,-1,-1,1151,0,180,-1,1151,2.908502786,98,181,5,0,5,0,55,14,14,149,156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
d8071a739aa75a3b66e4b91007c7c1bde018e712df542846,340207,0,7320,4549,1100,1150,7,3.40E+17,3.40E+17,0,1,1,-1,-1,-1,-1,-1,1153,0,2000,-1,1153,4.374776682,50,2001,8,0,8,5,33,39,0,48,192,2017,2,5,2,0,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,116.3333333,-1,-1,-1,-1,0
f000950527a6feb6c45173c7e570bdf8d952b586de519ce8,340203,0,7320,4553,1100,1130,6,3.40E+17,3.40E+17,0,1,1,-1,-1,-1,-1,-1,-1,0,300,0,1130,2.559142993,50,300,5,0,6,3,33,7,7,47,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
216bd2aaf4d07924f1623ef83d54c02bb57e3338348462ff,340203,2,8890,4554,1100,1150,6,3.40E+17,4.00E+17,0,0,1,3,-1,-1,-1,-1,1151,0,500,-1,1151,3.306895533,50,501,6,0,6,0,26,2,2,34,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
beb4aaaa89e0a0ae58f0b3d7d501330ab73775d24a8451aa,340202,1,8290,4556,9600,-1,6,3.40E+17,3.40E+17,0,0,1,1,1,-1,-1,3,-1,1107,10,-1,9600,2.466734734,97,11,0,0,1,1,14,1,1,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
216bd2aaf4d07924f15efeaa601cdcb4e78b7de446a5833f,340203,0,7519,4558,1100,1150,7,3.40E+17,4.00E+17,0,0,1,1,-1,-1,-1,-1,1151,0,100,-1,1151,4.321264757,98,101,4,0,5,0,8,0,0,27,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
4a8fc4f3fb4d8a0ff4f5ecaf3356cf3896d159c0c86c47e7,340203,1,8090,4559,9600,-1,6,3.40E+17,3.40E+17,0,1,1,2,1,-1,-1,3,-1,0,20,-1,9600,2.418408987,98,21,1,0,2,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
d8071a739aa75a3b01134944d9db4690e09b005cfcfeb06b,340207,1,8290,4560,1100,1130,6,3.40E+17,4.00E+17,0,0,1,3,-1,-1,-1,-1,-1,0,100,-1,1130,3.566204421,50,101,4,0,5,3,14,12,12,18,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb6e85d26378df22885885e4e74e05978b3,340203,3,7299,4561,2100,2190,6,3.40E+17,3.40E+17,0,1,1,-1,-1,-1,-1,-1,-1,1108,-1,-1,2190,3.827163457,102,0,0,0,0,9,20,124,100,475,542,2017,2,2.333333333,2,0,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,2.666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,-1,-1,-1,-1,1
59b38c56de383683d87c7aa5fc70c8c167e1e645e72fef9c,340202,5,6760,4562,4500,4530,6,3.40E+17,3.40E+17,0,1,1,15,-1,6,5,-1,4533,0,712.2,712.2,4533,5.260905874,5,0,7,2,0,7,15,11,11,17,17,2017.5,2,2,2,0,1,0,0,0,1,0,0,0,2,2,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,529.5,-1,-1,-1,-1,1
59b38c56de3836834c03b7cfafd3309ddd66b73a78e3b009,340202,5,6760,4563,4500,4530,6,3.40E+17,3.40E+17,0,1,1,3,-1,3,2,-1,4533,0,4200,0,4533,3.208358155,20,4200,8,0,8,7,15,11,11,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
beb4aaaa89e0a0ae085edcd8b2f455a86b381f062313014e,340202,1,8053,4564,9600,-1,7,3.40E+17,3.40E+17,0,0,1,5,1,-1,-1,3,-1,0,20,-1,9600,2.466734734,98,21,1,0,2,1,58,1,1,101,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
9c7fa510616a68309cd469ae8ef7946a834cde7fadaca874,340222,1,8090,4565,9600,-1,6,3.40E+17,3.40E+17,0,1,1,5,1,-1,-1,3,-1,1,10,-1,9600,2.486772239,102,11,0,0,1,1,1,1,1,1,1,2016.5,2,1.5,-1,-1,0,0,0,0,0,0,0,0,2,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,112.5,-1,-1,-1,-1,0
d8071a739aa75a3b19e0e210fd86e42b82e744efa61793a2,340207,7,7820,4567,1100,1150,6,3.40E+17,3.40E+17,0,0,1,2,-1,-1,-1,-1,1151,0,2000,-1,1151,2.613833595,98,2001,8,0,8,0,18,14,14,21,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0
beb4aaaa89e0a0aea76276dc988b2501d1bba00b978bbb72,340202,1,8090,4568,9600,-1,6,3.40E+17,4.00E+17,0,0,3,1,1,-1,-1,3,-1,70,10,-1,9600,2.766354368,97,11,0,0,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
da8691b210adb3f6ae3d07aca0bad9685223d3f279ed0e6a,340207,1,8290,4569,9600,-1,6,3.40E+17,4.00E+17,0,1,1,1,1,-1,-1,3,-1,1109,50,-1,9600,2.435853403,98,51,2,0,3,1,14,1,1,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
d8071a739aa75a3b7f58ebee2fa797a55bc62d37f9e09e3c,340207,7,7729,4571,1100,1150,7,3.40E+17,3.40E+17,0,1,1,-1,-1,-1,-1,-1,1151,0,500,-1,1151,4.196560755,15,501,6,0,6,0,77,14,14,125,129,2016.5,2,2.25,2,0,0.25,1,0,1,0,0,0,0,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,-1,-1,-1,-1,0
f000950527a6feb6a876c167f45e75fc12f5140e055c9ffb,340200,3,7111,4572,2100,2190,6,3.40E+17,3.40E+17,0,1,1,3,1,-1,-1,-1,-1,0,-1,-1,2190,0.103723555,108,0,0,0,0,9,192,124,100,476,543,2016.5,2,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,1.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,110.5,-1,2,-1,-1,1
f000950527a6feb6e219f346533e70d35a57cd9ed0b9132f,340202,5,6999,4573,1100,1130,6,3.40E+17,3.40E+17,0,1,1,-1,-1,-1,-1,-1,-1,0,1000,0,1130,3.352392456,30,1000,7,0,7,3,84,36,31,251,274,2017.5,2,2.5,2,0,1.5,0,0,0,1.5,0,0,0,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
216bd2aaf4d07924a3632d4636e9a262b3b8d36b49d1a9a1,340203,1,8290,4576,1100,1150,6,3.40E+17,4.00E+17,0,0,1,2,-1,-1,-1,-1,1151,0,10,-1,1151,4.821023705,50,11,0,0,1,0,14,15,9,15,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
d8071a739aa75a3b165012ddb54b4b12871edf694ae5ee22,340207,0,7491,4578,1100,1150,6,3.40E+17,3.40E+17,0,1,1,-1,-1,-1,-1,-1,1151,0,100,-1,1151,2.647779486,50,101,4,0,5,0,64,0,0,232,252,2017,2,4,2,0,0,0,0,0,0,0,0,0,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,-1,-1,-1,-1,0
e9f7b28ec10e0470e0d66cfab899aa0a89c756621736f0b3,340221,1,8290,4580,1100,1150,6,3.40E+17,3.40E+17,0,0,1,3,-1,-1,-1,-1,1151,0,50,0,1151,2.681725376,50,50,2,0,3,0,14,15,9,15,37,2018,2,2,1,1,0,0,0,0,0,0,0,0,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,444.2,-1,-1,-1,-1,0
f000950527a6feb66b2e4d530b5fb880ecf62f655d00829f,340202,0,7320,4582,1100,1150,6,3.40E+17,3.40E+17,0,1,3,-1,-1,-1,-1,-1,1151,0,500,0,1151,3.551588829,50,500,6,0,6,0,33,0,0,48,49,2017,2,4,2,0,1,0,0,0.666666667,1,0,0,0.666666667,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,118.4375,-1,-1,-1,-1,0
216bd2aaf4d07924d33bb5bb412009be4fbdcee17388edba,340203,4,8393,4585,1100,1150,6,3.40E+17,4.00E+17,0,0,1,3,-1,-1,-1,-1,1151,0,50,-1,1151,5.19466424,98,51,2,0,3,0,25,28,23,159,203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
beb4aaaa89e0a0ae851e212d06a7d14a075f823d3cc7f74b,340202,1,8290,4586,9600,-1,7,3.40E+17,3.40E+17,0,0,1,2,1,-1,-1,3,-1,1112,10,-1,9600,2.458012526,97,11,0,0,1,1,14,1,1,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
da8691b210adb3f609f2afe304a70d026a0c6e59a870dfcc,340207,1,8290,4588,9600,-1,6,3.40E+17,3.40E+17,0,0,1,1,1,-1,-1,3,-1,1113,10,-1,9600,2.383991625,97,11,0,0,1,1,14,1,1,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
d8071a739aa75a3b8b8e45a2f72798a56c579f1471d9271b,340207,7,7840,4589,1100,1130,6,3.40E+17,3.40E+17,0,0,1,13,-1,-1,-1,-1,-1,0,200,0,1130,2.971915596,50,200,5,0,6,3,55,24,19,84,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
e9f7b28ec10e04709747948a16c004e08f38bd063098aae3,340221,1,8090,4590,1100,1130,6,3.40E+17,4.00E+17,0,0,1,2,-1,-1,-1,-1,-1,0,100,-1,1130,2.526140043,98,101,4,0,5,3,1,12,12,165,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
da8691b210adb3f6673dbed3cfe4e45134f440551f032b71,340207,1,8040,4591,9600,-1,6,3.40E+17,3.40E+17,0,1,1,1,1,-1,-1,3,-1,1114,20,-1,9600,2.466498999,98,21,1,0,2,1,19,1,1,30,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
e9f7b28ec10e04704e39e4ef739e03eafa05fe22552a3873,340221,2,9051,4592,1100,1150,6,3.40E+17,4.00E+17,0,0,1,10,-1,-1,-1,-1,1151,0,500,0,1151,2.6572089,99,500,6,0,6,0,12,2,2,53,55,2018,2,5,1,0,0,0,0,2,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
beb4aaaa89e0a0ae0f2b0a2e0cbc706eb9391a183db60e31,340202,1,8060,4593,9600,-1,6,3.40E+17,3.40E+17,0,1,1,3,1,-1,-1,3,-1,1115,10,-1,9600,2.419823399,97,11,0,0,1,1,75,1,1,170,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb6cc58ebc9c4b7c2cd4cac9eff38d18789,340207,0,7499,4594,1100,1150,6,3.40E+17,3.40E+17,0,0,3,-1,-1,-1,-1,-1,1151,0,100,0,1151,2.856169538,50,100,4,0,4,0,21,0,0,26,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185.0714286,-1,-1,-1,-1,0
47645761dc56bb8cbea6c478c122a11801fa6f40b676f2fe,340223,4,8399,4595,1100,1150,6,3.40E+17,3.40E+17,0,0,1,8,-1,-1,-1,-1,1151,0,30,-1,1151,0.236206824,98,31,2,0,3,0,78,28,23,196,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
4a8fc4f3fb4d8a0fd8c1680f918833eeb31a6eee6dd5f1b3,340203,1,8090,4596,9600,-1,6,3.40E+17,4.00E+17,0,1,1,2,1,-1,-1,3,-1,0,100,-1,9600,2.451883407,97,101,4,0,5,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
9c7fa510616a6830b0771b5f84fa09f568766430c55d1797,340222,1,8290,4597,9600,-1,7,3.40E+17,3.40E+17,0,1,1,1,1,-1,-1,3,-1,1,50,-1,9600,2.438446492,99,51,2,0,3,1,14,1,1,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,-1,-1,-1,-1,0
ed38190adf12fceb48fa2fcdfd1d2295e9060e3040ca4146,340271,1,8090,4598,9600,-1,6,3.40E+17,3.40E+17,0,0,1,2,1,-1,-1,3,-1,0,50,-1,9600,2.384463096,99,51,2,0,3,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
4a8fc4f3fb4d8a0f9de7ec7164b9c12674a784d73dddc53c,340203,1,8060,4600,9600,-1,6,3.40E+17,3.40E+17,0,1,1,2,1,-1,-1,3,-1,1116,10,-1,9600,2.856641008,98,11,0,0,1,1,75,1,1,170,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
47e3664e12f3ce741f54cd03103342755796d89e2ef1c570,340222,1,8090,4601,1100,1150,6,3.40E+17,3.40E+17,0,0,1,10,-1,-1,-1,-1,1151,0,30,-1,1151,2.849568948,98,31,2,0,3,0,1,15,9,36,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117.3333333,-1,-1,-1,-1,0
4a8fc4f3fb4d8a0f52fd40e904a982a0119801650ba86f54,340203,1,8051,4603,9600,-1,6,3.40E+17,3.40E+17,0,1,1,5,1,-1,-1,3,-1,0,80,-1,9600,2.466498999,99,81,4,0,4,1,9,1,1,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
59b38c56de3836837eb58fd3ca8c4e4092b9aa00e856197a,340202,0,7519,4605,1100,1130,6,3.40E+17,3.40E+17,0,0,1,13,-1,-1,-1,-1,-1,0,500,-1,1130,2.838725121,98,501,6,0,6,3,8,7,7,41,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,-1,-1,-1,-1,0
59b38c56de383683391b6f9d1760ced706a729da79457189,340202,2,8890,4606,1100,1150,6,3.40E+17,3.40E+17,0,0,1,2,-1,-1,-1,-1,1151,0,50,-1,1151,2.792049522,50,51,2,0,3,0,26,2,2,34,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
da8691b210adb3f67067f130827c33efbbc5d360811c4e48,340207,1,8051,4609,9600,-1,6,4.00E+17,4.00E+17,0,1,1,3,1,-1,-1,3,-1,1119,21,-1,9600,2.466498999,98,22,2,0,3,1,9,1,1,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
216bd2aaf4d0792426be354daea701936e1e1147c9353efc,340203,0,7519,4611,1100,1150,6,3.40E+17,4.00E+17,0,0,1,10,-1,-1,-1,-1,1151,0,380,-1,1151,2.469092088,50,381,6,0,6,0,8,0,0,27,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
beb4aaaa89e0a0ae06761798a1ffc430a2e956701986fdc7,340202,1,8090,4612,9600,-1,6,3.40E+17,3.40E+17,0,0,1,1,1,-1,-1,3,-1,16,30,-1,9600,2.494315771,97,31,2,0,3,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
